,Unnamed: 0,time ,image_name,steer
6101,6101,1.61164e+18,frame_1611643985926246166.jpeg,0.545
10,10,1.61164e+18,frame_1611643765046746731.jpeg,0.55
2007,2007,1.61164e+18,frame_1611643837364898682.jpeg,0.01
10192,10192,1.61164e+18,frame_1611644132525159121.jpeg,0.23
756,756,1.61164e+18,frame_1611643792273936510.jpeg,0.34
1683,1683,1.61164e+18,frame_1611643825398764372.jpeg,0.07
8106,8106,1.61164e+18,frame_1611644058179881096.jpeg,0.29
7073,7073,1.61164e+18,frame_1611644020728656530.jpeg,0.45
129,129,1.61164e+18,frame_1611643769042263031.jpeg,0.58
2649,2649,1.61164e+18,frame_1611643859853177786.jpeg,0.46
293,293,1.61164e+18,frame_1611643774521803379.jpeg,0.275
5842,5842,1.61164e+18,frame_1611643976632203341.jpeg,0.005
766,766,1.61164e+18,frame_1611643792606476784.jpeg,0.675
83,83,1.61164e+18,frame_1611643767497634888.jpeg,0.67
9868,9868,1.61164e+18,frame_1611644120780026674.jpeg,0.135
4501,4501,1.61164e+18,frame_1611643927079111814.jpeg,0.545
10999,10999,1.61164e+18,frame_1611644161630295038.jpeg,0.15
3622,3622,1.61164e+18,frame_1611643895080339909.jpeg,0.545
10596,10596,1.61164e+18,frame_1611644146790842533.jpeg,0.545
10061,10061,1.61164e+18,frame_1611644127239136934.jpeg,0.545
9669,9669,1.61164e+18,frame_1611644113309684038.jpeg,0.005
5023,5023,1.61164e+18,frame_1611643946355236769.jpeg,0.545
1827,1827,1.61164e+18,frame_1611643830197670698.jpeg,0.55
5093,5093,1.61164e+18,frame_1611643949167532444.jpeg,0.185
506,506,1.61164e+18,frame_1611643783104150295.jpeg,0.005
9266,9266,1.61164e+18,frame_1611644098609702110.jpeg,0.545
4715,4715,1.61164e+18,frame_1611643935099859715.jpeg,0.015
6372,6372,1.61164e+18,frame_1611643994980942488.jpeg,0.16
11777,11777,1.61164e+18,frame_1611644189099164963.jpeg,0.54
2569,2569,1.61164e+18,frame_1611643857177600145.jpeg,0.065
9944,9944,1.61164e+18,frame_1611644123321456671.jpeg,0.415
7837,7837,1.61164e+18,frame_1611644048282151461.jpeg,0.01
7589,7589,1.61164e+18,frame_1611644039359337807.jpeg,0.545
5562,5562,1.61164e+18,frame_1611643966235544920.jpeg,0.55
323,323,1.61164e+18,frame_1611643775529237509.jpeg,0.48
11115,11115,1.61164e+18,frame_1611644165920477152.jpeg,0.17
10882,10882,1.61164e+18,frame_1611644157701891899.jpeg,0.0
4275,4275,1.61164e+18,frame_1611643918438839912.jpeg,0.63
4306,4306,1.61164e+18,frame_1611643920507467031.jpeg,0.235
3168,3168,1.61164e+18,frame_1611643878540747881.jpeg,0.1
2966,2966,1.61164e+18,frame_1611643871362004519.jpeg,0.875
7157,7157,1.61164e+18,frame_1611644023578253269.jpeg,0.875
2131,2131,1.61164e+18,frame_1611643841507387638.jpeg,0.505
6289,6289,1.61164e+18,frame_1611643992208388090.jpeg,0.0
2501,2501,1.61164e+18,frame_1611643854907153845.jpeg,0.01
8695,8695,1.61164e+18,frame_1611644077889215708.jpeg,0.27
8103,8103,1.61164e+18,frame_1611644058079468727.jpeg,0.345
9879,9879,1.61164e+18,frame_1611644121147974253.jpeg,0.11
10527,10527,1.61164e+18,frame_1611644144477231264.jpeg,0.535
9477,9477,1.61164e+18,frame_1611644106103635311.jpeg,0.0
9929,9929,1.61164e+18,frame_1611644122819784403.jpeg,0.445
9620,9620,1.61164e+18,frame_1611644111657436371.jpeg,0.54
8896,8896,1.61164e+18,frame_1611644085452257395.jpeg,0.38
9999,9999,1.61164e+18,frame_1611644125160705805.jpeg,0.09
6580,6580,1.61164e+18,frame_1611644002822038412.jpeg,0.03
11345,11345,1.61164e+18,frame_1611644174121580124.jpeg,0.005
679,679,1.61164e+18,frame_1611643788918395996.jpeg,0.21
6295,6295,1.61164e+18,frame_1611643992408598900.jpeg,0.0
5672,5672,1.61164e+18,frame_1611643969905038834.jpeg,0.005
669,669,1.61164e+18,frame_1611643788581384897.jpeg,0.22
1601,1601,1.61164e+18,frame_1611643822659065247.jpeg,0.235
11560,11560,1.61164e+18,frame_1611644181812263966.jpeg,0.895
4924,4924,1.61164e+18,frame_1611643943046369076.jpeg,0.46
7577,7577,1.61164e+18,frame_1611644038960279703.jpeg,0.005
6424,6424,1.61164e+18,frame_1611643997596581697.jpeg,0.545
5840,5840,1.61164e+18,frame_1611643976565211773.jpeg,0.005
4455,4455,1.61164e+18,frame_1611643925533246040.jpeg,0.23
3699,3699,1.61164e+18,frame_1611643897672366142.jpeg,0.58
7777,7777,1.61164e+18,frame_1611644046292476892.jpeg,0.005
8275,8275,1.61164e+18,frame_1611644063875103951.jpeg,0.545
138,138,1.61164e+18,frame_1611643769343829155.jpeg,0.685
6634,6634,1.61164e+18,frame_1611644005324157715.jpeg,0.545
2731,2731,1.61164e+18,frame_1611643863297307491.jpeg,0.005
4689,4689,1.61164e+18,frame_1611643934230683804.jpeg,0.545
5110,5110,1.61164e+18,frame_1611643949865829229.jpeg,0.3
6726,6726,1.61164e+18,frame_1611644008399589300.jpeg,0.01
2611,2611,1.61164e+18,frame_1611643858583107233.jpeg,0.54
2201,2201,1.61164e+18,frame_1611643843856041193.jpeg,0.03
448,448,1.61164e+18,frame_1611643781164504528.jpeg,0.425
3124,3124,1.61164e+18,frame_1611643876660233736.jpeg,0.25
6214,6214,1.61164e+18,frame_1611643989701820135.jpeg,0.545
3961,3961,1.61164e+18,frame_1611643907131337643.jpeg,0.54
21,21,1.61164e+18,frame_1611643765416041374.jpeg,0.535
867,867,1.61164e+18,frame_1611643795964825392.jpeg,0.285
7345,7345,1.61164e+18,frame_1611644030583819389.jpeg,0.005
10013,10013,1.61164e+18,frame_1611644125628660679.jpeg,0.125
430,430,1.61164e+18,frame_1611643780560630322.jpeg,0.575
9582,9582,1.61164e+18,frame_1611644109629942656.jpeg,0.545
4413,4413,1.61164e+18,frame_1611643924125567913.jpeg,0.395
2835,2835,1.61164e+18,frame_1611643866959305763.jpeg,0.215
4058,4058,1.61164e+18,frame_1611643911118963003.jpeg,0.545
4746,4746,1.61164e+18,frame_1611643936135591269.jpeg,0.545
9753,9753,1.61164e+18,frame_1611644116134291887.jpeg,0.545
4390,4390,1.61164e+18,frame_1611643923359304905.jpeg,0.005
2474,2474,1.61164e+18,frame_1611643854009056568.jpeg,0.49
5419,5419,1.61164e+18,frame_1611643960887057304.jpeg,0.545
9296,9296,1.61164e+18,frame_1611644099617040396.jpeg,0.35
10497,10497,1.61164e+18,frame_1611644143471384048.jpeg,0.005
7463,7463,1.61164e+18,frame_1611644035146098614.jpeg,0.58
7677,7677,1.61164e+18,frame_1611644042290199518.jpeg,0.53
11493,11493,1.61164e+18,frame_1611644179038115740.jpeg,0.25
1564,1564,1.61164e+18,frame_1611643820827908516.jpeg,0.545
3785,3785,1.61164e+18,frame_1611643900894638538.jpeg,0.005
9067,9067,1.61164e+18,frame_1611644091470963240.jpeg,0.54
2304,2304,1.61164e+18,frame_1611643847313249826.jpeg,0.015
3498,3498,1.61164e+18,frame_1611643890305646420.jpeg,0.67
711,711,1.61164e+18,frame_1611643790240224600.jpeg,0.255
10361,10361,1.61164e+18,frame_1611644138203259230.jpeg,0.05
5955,5955,1.61164e+18,frame_1611643980405571938.jpeg,0.54
10107,10107,1.61164e+18,frame_1611644128790142298.jpeg,0.375
3012,3012,1.61164e+18,frame_1611643872908359051.jpeg,0.55
8717,8717,1.61164e+18,frame_1611644078629381418.jpeg,0.54
34,34,1.61164e+18,frame_1611643765852448940.jpeg,0.545
2500,2500,1.61164e+18,frame_1611643854873895407.jpeg,0.005
444,444,1.61164e+18,frame_1611643781031082153.jpeg,0.355
880,880,1.61164e+18,frame_1611643796397089720.jpeg,0.075
530,530,1.61164e+18,frame_1611643783916889191.jpeg,0.005
5371,5371,1.61164e+18,frame_1611643959274120331.jpeg,0.165
132,132,1.61164e+18,frame_1611643769143025160.jpeg,0.685
10119,10119,1.61164e+18,frame_1611644129192637682.jpeg,0.48
7587,7587,1.61164e+18,frame_1611644039292835236.jpeg,0.275
1342,1342,1.61164e+18,frame_1611643813418706179.jpeg,0.545
5710,5710,1.61164e+18,frame_1611643971184164047.jpeg,0.63
5518,5518,1.61164e+18,frame_1611643964202852964.jpeg,0.545
10083,10083,1.61164e+18,frame_1611644127980538130.jpeg,0.085
7061,7061,1.61164e+18,frame_1611644020328334570.jpeg,0.01
11556,11556,1.61164e+18,frame_1611644181679138899.jpeg,0.63
8825,8825,1.61164e+18,frame_1611644082234035492.jpeg,0.015
7326,7326,1.61164e+18,frame_1611644029949896574.jpeg,0.005
2561,2561,1.61164e+18,frame_1611643856909783363.jpeg,0.005
7715,7715,1.61164e+18,frame_1611644043918513298.jpeg,0.005
2002,2002,1.61164e+18,frame_1611643837196306944.jpeg,0.01
2001,2001,1.61164e+18,frame_1611643837162593842.jpeg,0.01
3414,3414,1.61164e+18,frame_1611643887380954504.jpeg,0.635
2727,2727,1.61164e+18,frame_1611643863030419827.jpeg,0.005
3649,3649,1.61164e+18,frame_1611643895987739086.jpeg,0.01
10252,10252,1.61164e+18,frame_1611644134540321589.jpeg,0.545
5340,5340,1.61164e+18,frame_1611643958232659101.jpeg,0.545
4963,4963,1.61164e+18,frame_1611643944350149155.jpeg,0.01
9650,9650,1.61164e+18,frame_1611644112673671722.jpeg,0.005
4630,4630,1.61164e+18,frame_1611643932257636309.jpeg,0.54
1820,1820,1.61164e+18,frame_1611643829963281393.jpeg,0.545
8627,8627,1.61164e+18,frame_1611644075616707802.jpeg,0.545
2856,2856,1.61164e+18,frame_1611643867666624546.jpeg,0.315
11247,11247,1.61164e+18,frame_1611644170342245340.jpeg,0.01
7159,7159,1.61164e+18,frame_1611644023712152958.jpeg,0.54
2712,2712,1.61164e+18,frame_1611643862029374123.jpeg,0.545
4198,4198,1.61164e+18,frame_1611643915796366453.jpeg,0.385
2760,2760,1.61164e+18,frame_1611643864435218811.jpeg,0.55
10512,10512,1.61164e+18,frame_1611644143974189043.jpeg,0.005
6283,6283,1.61164e+18,frame_1611643992008179426.jpeg,0.005
1204,1204,1.61164e+18,frame_1611643808185709000.jpeg,0.025
10251,10251,1.61164e+18,frame_1611644134506701708.jpeg,0.545
5818,5818,1.61164e+18,frame_1611643975828685284.jpeg,0.51
2041,2041,1.61164e+18,frame_1611643838501800060.jpeg,0.55
3158,3158,1.61164e+18,frame_1611643877932930470.jpeg,0.465
5280,5280,1.61164e+18,frame_1611643955546037197.jpeg,0.105
11302,11302,1.61164e+18,frame_1611644172612895489.jpeg,0.55
5713,5713,1.61164e+18,frame_1611643971284877062.jpeg,0.545
6826,6826,1.61164e+18,frame_1611644011745637894.jpeg,0.485
2871,2871,1.61164e+18,frame_1611643868173818827.jpeg,0.855
4880,4880,1.61164e+18,frame_1611643941577027082.jpeg,0.005
6077,6077,1.61164e+18,frame_1611643985122544289.jpeg,0.005
2590,2590,1.61164e+18,frame_1611643857881144762.jpeg,0.56
10964,10964,1.61164e+18,frame_1611644160457374811.jpeg,0.545
6483,6483,1.61164e+18,frame_1611643999579719067.jpeg,0.545
8338,8338,1.61164e+18,frame_1611644065977421761.jpeg,0.54
7572,7572,1.61164e+18,frame_1611644038793974638.jpeg,0.005
8891,8891,1.61164e+18,frame_1611644085151536226.jpeg,0.62
11564,11564,1.61164e+18,frame_1611644181945378780.jpeg,0.99
7437,7437,1.61164e+18,frame_1611644033787364483.jpeg,0.0
7629,7629,1.61164e+18,frame_1611644040692825079.jpeg,0.46
1936,1936,1.61164e+18,frame_1611643834982578754.jpeg,0.545
166,166,1.61164e+18,frame_1611643770277519941.jpeg,0.14
3393,3393,1.61164e+18,frame_1611643886681380510.jpeg,0.54
10193,10193,1.61164e+18,frame_1611644132558736086.jpeg,0.19
1542,1542,1.61164e+18,frame_1611643820093353510.jpeg,0.01
4246,4246,1.61164e+18,frame_1611643917398002863.jpeg,0.135
7122,7122,1.61164e+18,frame_1611644022369086266.jpeg,0.115
6508,6508,1.61164e+18,frame_1611644000415307283.jpeg,0.005
9103,9103,1.61164e+18,frame_1611644092669248343.jpeg,0.005
66,66,1.61164e+18,frame_1611643766926901340.jpeg,0.37
2214,2214,1.61164e+18,frame_1611643844292661190.jpeg,0.315
6212,6212,1.61164e+18,frame_1611643989634737492.jpeg,0.54
7274,7274,1.61164e+18,frame_1611644028210098267.jpeg,0.6
7261,7261,1.61164e+18,frame_1611644027773314476.jpeg,0.465
1333,1333,1.61164e+18,frame_1611643813118676186.jpeg,0.545
10863,10863,1.61164e+18,frame_1611644157063657761.jpeg,0.41
2048,2048,1.61164e+18,frame_1611643838734941959.jpeg,0.55
4701,4701,1.61164e+18,frame_1611643934634151697.jpeg,0.13
5422,5422,1.61164e+18,frame_1611643960987847805.jpeg,0.245
10609,10609,1.61164e+18,frame_1611644147227600813.jpeg,0.54
1097,1097,1.61164e+18,frame_1611643804591334820.jpeg,0.08
2775,2775,1.61164e+18,frame_1611643864940122366.jpeg,0.25
6923,6923,1.61164e+18,frame_1611644014992298841.jpeg,0.435
8234,8234,1.61164e+18,frame_1611644062507034540.jpeg,0.545
2588,2588,1.61164e+18,frame_1611643857814145327.jpeg,0.545
4160,4160,1.61164e+18,frame_1611643914534008741.jpeg,0.135
1129,1129,1.61164e+18,frame_1611643805671633959.jpeg,0.065
7694,7694,1.61164e+18,frame_1611644042860203505.jpeg,0.4
5932,5932,1.61164e+18,frame_1611643979641070127.jpeg,0.14
2036,2036,1.61164e+18,frame_1611643838335259199.jpeg,0.55
2164,2164,1.61164e+18,frame_1611643842613240957.jpeg,0.37
6479,6479,1.61164e+18,frame_1611643999445258856.jpeg,0.41
10623,10623,1.61164e+18,frame_1611644148100333691.jpeg,0.005
10753,10753,1.61164e+18,frame_1611644152795918703.jpeg,0.545
2922,2922,1.61164e+18,frame_1611643869883744240.jpeg,0.505
5229,5229,1.61164e+18,frame_1611643953832424879.jpeg,0.005
10261,10261,1.61164e+18,frame_1611644134842922688.jpeg,0.2
1560,1560,1.61164e+18,frame_1611643820693330050.jpeg,0.585
9250,9250,1.61164e+18,frame_1611644098074888229.jpeg,0.09
7130,7130,1.61164e+18,frame_1611644022637841463.jpeg,0.485
5695,5695,1.61164e+18,frame_1611643970677200079.jpeg,0.28
3913,3913,1.61164e+18,frame_1611643905507130384.jpeg,0.04
10898,10898,1.61164e+18,frame_1611644158239537001.jpeg,0.545
6036,6036,1.61164e+18,frame_1611643983583529472.jpeg,0.005
2172,2172,1.61164e+18,frame_1611643842881985426.jpeg,0.125
1543,1543,1.61164e+18,frame_1611643820126645803.jpeg,0.01
1943,1943,1.61164e+18,frame_1611643835217240334.jpeg,0.72
4057,4057,1.61164e+18,frame_1611643911058982849.jpeg,0.53
8622,8622,1.61164e+18,frame_1611644075449920177.jpeg,0.545
9387,9387,1.61164e+18,frame_1611644103080296755.jpeg,0.545
11823,11823,1.61164e+18,frame_1611644190644524574.jpeg,0.535
10649,10649,1.61164e+18,frame_1611644149305998564.jpeg,0.545
7055,7055,1.61164e+18,frame_1611644020128176451.jpeg,0.01
3383,3383,1.61164e+18,frame_1611643886349410534.jpeg,0.005
1821,1821,1.61164e+18,frame_1611643829996768475.jpeg,0.545
8662,8662,1.61164e+18,frame_1611644076786165237.jpeg,0.54
10187,10187,1.61164e+18,frame_1611644132357272863.jpeg,0.49
871,871,1.61164e+18,frame_1611643796097822905.jpeg,0.21
948,948,1.61164e+18,frame_1611643798660715818.jpeg,0.545
10851,10851,1.61164e+18,frame_1611644156660379171.jpeg,0.545
7404,7404,1.61164e+18,frame_1611644032552037954.jpeg,0.0
6166,6166,1.61164e+18,frame_1611643988096024275.jpeg,0.545
8283,8283,1.61164e+18,frame_1611644064141975164.jpeg,0.545
9756,9756,1.61164e+18,frame_1611644116234631062.jpeg,0.54
9910,9910,1.61164e+18,frame_1611644122184578896.jpeg,0.545
777,777,1.61164e+18,frame_1611643792972203016.jpeg,0.55
449,449,1.61164e+18,frame_1611643781197860003.jpeg,0.505
9384,9384,1.61164e+18,frame_1611644102979503632.jpeg,0.54
3017,3017,1.61164e+18,frame_1611643873076345682.jpeg,0.515
9769,9769,1.61164e+18,frame_1611644116669329643.jpeg,0.005
3964,3964,1.61164e+18,frame_1611643907231130838.jpeg,0.545
1146,1146,1.61164e+18,frame_1611643806246294975.jpeg,0.55
206,206,1.61164e+18,frame_1611643771611153126.jpeg,0.005
2321,2321,1.61164e+18,frame_1611643847884333134.jpeg,0.55
3492,3492,1.61164e+18,frame_1611643889972414970.jpeg,0.405
6339,6339,1.61164e+18,frame_1611643993876849413.jpeg,0.415
9108,9108,1.61164e+18,frame_1611644092835474253.jpeg,0.185
10860,10860,1.61164e+18,frame_1611644156962848186.jpeg,0.505
11547,11547,1.61164e+18,frame_1611644181378668070.jpeg,0.94
6864,6864,1.61164e+18,frame_1611644013017305136.jpeg,0.19
7543,7543,1.61164e+18,frame_1611644037829458952.jpeg,0.435
4763,4763,1.61164e+18,frame_1611643936709315777.jpeg,0.325
8274,8274,1.61164e+18,frame_1611644063841744900.jpeg,0.54
5559,5559,1.61164e+18,frame_1611643966135421276.jpeg,0.55
11211,11211,1.61164e+18,frame_1611644169142649889.jpeg,0.525
10129,10129,1.61164e+18,frame_1611644129527997732.jpeg,0.535
7660,7660,1.61164e+18,frame_1611644041724655390.jpeg,0.015
11355,11355,1.61164e+18,frame_1611644174453687668.jpeg,0.005
9923,9923,1.61164e+18,frame_1611644122619149208.jpeg,0.45
5735,5735,1.61164e+18,frame_1611643972023372650.jpeg,0.005
11682,11682,1.61164e+18,frame_1611644185903204441.jpeg,0.535
5001,5001,1.61164e+18,frame_1611643945619320154.jpeg,0.455
9491,9491,1.61164e+18,frame_1611644106574091911.jpeg,0.545
2721,2721,1.61164e+18,frame_1611643862630017042.jpeg,0.005
361,361,1.61164e+18,frame_1611643776872191191.jpeg,0.545
1634,1634,1.61164e+18,frame_1611643823757121563.jpeg,0.82
10629,10629,1.61164e+18,frame_1611644148501600027.jpeg,0.54
4670,4670,1.61164e+18,frame_1611643933592145443.jpeg,0.01
6048,6048,1.61164e+18,frame_1611643984151536465.jpeg,0.6
6898,6898,1.61164e+18,frame_1611644014154688120.jpeg,0.295
2633,2633,1.61164e+18,frame_1611643859317353249.jpeg,0.54
2683,2683,1.61164e+18,frame_1611643860991762638.jpeg,0.01
9743,9743,1.61164e+18,frame_1611644115799752951.jpeg,0.54
8332,8332,1.61164e+18,frame_1611644065777261019.jpeg,0.545
5122,5122,1.61164e+18,frame_1611643950265631676.jpeg,0.62
781,781,1.61164e+18,frame_1611643793105169296.jpeg,0.545
4336,4336,1.61164e+18,frame_1611643921546875715.jpeg,0.545
5378,5378,1.61164e+18,frame_1611643959509381294.jpeg,0.005
2579,2579,1.61164e+18,frame_1611643857512609959.jpeg,0.345
7520,7520,1.61164e+18,frame_1611644037060657740.jpeg,0.375
11538,11538,1.61164e+18,frame_1611644181077445745.jpeg,0.54
10827,10827,1.61164e+18,frame_1611644155520020485.jpeg,0.175
6450,6450,1.61164e+18,frame_1611643998470626116.jpeg,0.01
9589,9589,1.61164e+18,frame_1611644109867311239.jpeg,0.545
653,653,1.61164e+18,frame_1611643788043166399.jpeg,0.37
745,745,1.61164e+18,frame_1611643791908251286.jpeg,0.55
4144,4144,1.61164e+18,frame_1611643914002532005.jpeg,0.26
6567,6567,1.61164e+18,frame_1611644002387495756.jpeg,0.005
9876,9876,1.61164e+18,frame_1611644121047639608.jpeg,0.11
8128,8128,1.61164e+18,frame_1611644058917077541.jpeg,0.175
10671,10671,1.61164e+18,frame_1611644150044215918.jpeg,0.005
6327,6327,1.61164e+18,frame_1611643993476527214.jpeg,0.55
436,436,1.61164e+18,frame_1611643780762265682.jpeg,0.55
7498,7498,1.61164e+18,frame_1611644036321147203.jpeg,0.005
3193,3193,1.61164e+18,frame_1611643880006200075.jpeg,0.545
9169,9169,1.61164e+18,frame_1611644095379003525.jpeg,0.545
8258,8258,1.61164e+18,frame_1611644063307819843.jpeg,0.545
7809,7809,1.61164e+18,frame_1611644047353562355.jpeg,0.545
8691,8691,1.61164e+18,frame_1611644077755631447.jpeg,0.295
5843,5843,1.61164e+18,frame_1611643976665697575.jpeg,0.005
1713,1713,1.61164e+18,frame_1611643826399728298.jpeg,0.545
303,303,1.61164e+18,frame_1611643774857631683.jpeg,0.3
6304,6304,1.61164e+18,frame_1611643992708944321.jpeg,0.0
11001,11001,1.61164e+18,frame_1611644161696999788.jpeg,0.14
2822,2822,1.61164e+18,frame_1611643866523099422.jpeg,0.55
9734,9734,1.61164e+18,frame_1611644115498808146.jpeg,0.345
3049,3049,1.61164e+18,frame_1611643874150584698.jpeg,0.46
9176,9176,1.61164e+18,frame_1611644095612200975.jpeg,0.0
9980,9980,1.61164e+18,frame_1611644124525353193.jpeg,0.09
7001,7001,1.61164e+18,frame_1611644018326848269.jpeg,0.005
1033,1033,1.61164e+18,frame_1611643802111779928.jpeg,0.01
10055,10055,1.61164e+18,frame_1611644127038294792.jpeg,0.545
10756,10756,1.61164e+18,frame_1611644152896602631.jpeg,0.545
500,500,1.61164e+18,frame_1611643782901824951.jpeg,0.005
6759,6759,1.61164e+18,frame_1611644009502998590.jpeg,0.49
238,238,1.61164e+18,frame_1611643772678013802.jpeg,0.6
2324,2324,1.61164e+18,frame_1611643847985498190.jpeg,0.545
4510,4510,1.61164e+18,frame_1611643927381533384.jpeg,0.61
5656,5656,1.61164e+18,frame_1611643969371405602.jpeg,0.015
6908,6908,1.61164e+18,frame_1611644014489592075.jpeg,0.37
8260,8260,1.61164e+18,frame_1611644063374563217.jpeg,0.545
7960,7960,1.61164e+18,frame_1611644053289837122.jpeg,0.21
4398,4398,1.61164e+18,frame_1611643923625849962.jpeg,0.08
5057,5057,1.61164e+18,frame_1611643947486193657.jpeg,0.205
7355,7355,1.61164e+18,frame_1611644030917467594.jpeg,0.005
2171,2171,1.61164e+18,frame_1611643842848396540.jpeg,0.145
5162,5162,1.61164e+18,frame_1611643951598688602.jpeg,0.015
6115,6115,1.61164e+18,frame_1611643986394373655.jpeg,0.19
3481,3481,1.61164e+18,frame_1611643889607155800.jpeg,0.505
1292,1292,1.61164e+18,frame_1611643811124614954.jpeg,0.55
1701,1701,1.61164e+18,frame_1611643826000948429.jpeg,1.0
7349,7349,1.61164e+18,frame_1611644030717278242.jpeg,0.005
2613,2613,1.61164e+18,frame_1611643858649608850.jpeg,0.545
2385,2385,1.61164e+18,frame_1611643851018362761.jpeg,0.545
9987,9987,1.61164e+18,frame_1611644124759401083.jpeg,0.09
11473,11473,1.61164e+18,frame_1611644178373884678.jpeg,0.0
1240,1240,1.61164e+18,frame_1611643809388984203.jpeg,0.515
1175,1175,1.61164e+18,frame_1611643807218437195.jpeg,0.01
5282,5282,1.61164e+18,frame_1611643955613650084.jpeg,0.005
4414,4414,1.61164e+18,frame_1611643924158879995.jpeg,0.36
3537,3537,1.61164e+18,frame_1611643892245144844.jpeg,0.49
9258,9258,1.61164e+18,frame_1611644098341905117.jpeg,0.545
11622,11622,1.61164e+18,frame_1611644183886022091.jpeg,0.54
9978,9978,1.61164e+18,frame_1611644124458483934.jpeg,0.085
6539,6539,1.61164e+18,frame_1611644001451636553.jpeg,0.545
3037,3037,1.61164e+18,frame_1611643873748456478.jpeg,0.635
2404,2404,1.61164e+18,frame_1611643851661496878.jpeg,0.55
4984,4984,1.61164e+18,frame_1611643945051537037.jpeg,0.545
8534,8534,1.61164e+18,frame_1611644072514904976.jpeg,0.225
5220,5220,1.61164e+18,frame_1611643953533087015.jpeg,0.01
7249,7249,1.61164e+18,frame_1611644027370174885.jpeg,0.025
2965,2965,1.61164e+18,frame_1611643871328379631.jpeg,0.855
11426,11426,1.61164e+18,frame_1611644176812775850.jpeg,0.545
